id,publication_year,cited_by_count,author_ids
https://openalex.org/W2805175953,2021,18,"https://openalex.org/A5048176602, https://openalex.org/A5070463669, https://openalex.org/A5087893605, https://openalex.org/A5020926453"
https://openalex.org/W3182283965,2022,13,"https://openalex.org/A5027019842, https://openalex.org/A5034406723, https://openalex.org/A5070463669, https://openalex.org/A5041680508, https://openalex.org/A5016371653, https://openalex.org/A5068182184"
https://openalex.org/W2145706590,2015,22,"https://openalex.org/A5013517895, https://openalex.org/A5017581093, https://openalex.org/A5016755649, https://openalex.org/A5083096032, https://openalex.org/A5049145809, https://openalex.org/A5061355571"
https://openalex.org/W2944343747,2019,21,"https://openalex.org/A5046036512, https://openalex.org/A5085836910, https://openalex.org/A5059015074, https://openalex.org/A5056583184, https://openalex.org/A5011228873, https://openalex.org/A5021346979"
https://openalex.org/W2023889300,2015,20,"https://openalex.org/A5115821498, https://openalex.org/A5061377357, https://openalex.org/A5005965177, https://openalex.org/A5065320504, https://openalex.org/A5062055982"
https://openalex.org/W2619020317,2017,19,"https://openalex.org/A5050939698, https://openalex.org/A5015969102, https://openalex.org/A5044205949, https://openalex.org/A5112638197"
https://openalex.org/W2031229642,2013,19,"https://openalex.org/A5059674609, https://openalex.org/A5068819495, https://openalex.org/A5044898565"
https://openalex.org/W2330485475,2014,17,"https://openalex.org/A5058382953, https://openalex.org/A5011572373"
https://openalex.org/W2794195293,2017,17,"https://openalex.org/A5005683046, https://openalex.org/A5101776019, https://openalex.org/A5004763683, https://openalex.org/A5074128231, https://openalex.org/A5055089799, https://openalex.org/A5073827400, https://openalex.org/A5049145809, https://openalex.org/A5026823453"
https://openalex.org/W2565931054,2016,15,"https://openalex.org/A5035398256, https://openalex.org/A5035450373, https://openalex.org/A5077591970, https://openalex.org/A5003290221, https://openalex.org/A5017069683, https://openalex.org/A5028792261, https://openalex.org/A5087751292, https://openalex.org/A5034721063"
https://openalex.org/W1824979056,2014,15,"https://openalex.org/A5023977236, https://openalex.org/A5044205949, https://openalex.org/A5112160544"
https://openalex.org/W2623045785,2017,15,"https://openalex.org/A5016040763, https://openalex.org/A5061377357, https://openalex.org/A5065320504, https://openalex.org/A5086658993, https://openalex.org/A5040434852"
https://openalex.org/W2781724948,2018,15,"https://openalex.org/A5101889941, https://openalex.org/A5030374143, https://openalex.org/A5108712216, https://openalex.org/A5060679290, https://openalex.org/A5074267583, https://openalex.org/A5019547702, https://openalex.org/A5087613792"
https://openalex.org/W2129654999,2014,14,"https://openalex.org/A5001372336, https://openalex.org/A5044205949, https://openalex.org/A5077513463, https://openalex.org/A5112160544"
https://openalex.org/W2807400701,2018,14,"https://openalex.org/A5049145809, https://openalex.org/A5004358688, https://openalex.org/A5014748991, https://openalex.org/A5071445474, https://openalex.org/A5029644779, https://openalex.org/A5083035306, https://openalex.org/A5073827400"
https://openalex.org/W2970195020,2019,14,"https://openalex.org/A5083395792, https://openalex.org/A5058382953, https://openalex.org/A5103226849"
https://openalex.org/W207498155,1996,27,"https://openalex.org/A5044205949, https://openalex.org/A5005454087"
https://openalex.org/W2287110432,2015,13,"https://openalex.org/A5061377357, https://openalex.org/A5065320504"
https://openalex.org/W1956622797,2014,12,"https://openalex.org/A5007189523, https://openalex.org/A5044205949, https://openalex.org/A5040217228, https://openalex.org/A5100724730"
https://openalex.org/W2919640504,2019,12,"https://openalex.org/A5051985100, https://openalex.org/A5065756551, https://openalex.org/A5067206452, https://openalex.org/A5047463787, https://openalex.org/A5059809584, https://openalex.org/A5016589479, https://openalex.org/A5002856968, https://openalex.org/A5086153061"
https://openalex.org/W3006392513,2019,12,"https://openalex.org/A5086122043, https://openalex.org/A5085896969, https://openalex.org/A5028823648, https://openalex.org/A5044205949"
https://openalex.org/W1524425370,2015,11,"https://openalex.org/A5061632159, https://openalex.org/A5046036512, https://openalex.org/A5001027770, https://openalex.org/A5007424153"
https://openalex.org/W1560318007,2013,11,"https://openalex.org/A5017992738, https://openalex.org/A5028792261"
https://openalex.org/W1947429868,2015,11,"https://openalex.org/A5001372336, https://openalex.org/A5044205949, https://openalex.org/A5077513463, https://openalex.org/A5112160544"
https://openalex.org/W2052602891,2013,11,"https://openalex.org/A5001372336, https://openalex.org/A5044205949, https://openalex.org/A5112160544"
https://openalex.org/W2051782987,2003,12,"https://openalex.org/A5044205949, https://openalex.org/A5113553546, https://openalex.org/A5101401221"
https://openalex.org/W2112738128,2014,1199,"https://openalex.org/A5100681023, https://openalex.org/A5023892723, https://openalex.org/A5036650099, https://openalex.org/A5045705475"
https://openalex.org/W2118027753,2012,418,"https://openalex.org/A5034406723, https://openalex.org/A5014662127, https://openalex.org/A5036258938, https://openalex.org/A5069885186, https://openalex.org/A5074039936, https://openalex.org/A5021346979"
https://openalex.org/W2061651455,2014,326,"https://openalex.org/A5081008532, https://openalex.org/A5036258938, https://openalex.org/A5034406723"
https://openalex.org/W2159155347,2010,297,"https://openalex.org/A5082323876, https://openalex.org/A5082771661, https://openalex.org/A5023892723, https://openalex.org/A5017431776"
https://openalex.org/W2154887492,2014,249,"https://openalex.org/A5046253607, https://openalex.org/A5079039372, https://openalex.org/A5041710385, https://openalex.org/A5078039434, https://openalex.org/A5015128745, https://openalex.org/A5004868515, https://openalex.org/A5040448723, https://openalex.org/A5044944954"
https://openalex.org/W2576686289,2021,190,"https://openalex.org/A5011342505, https://openalex.org/A5086173474, https://openalex.org/A5040586608, https://openalex.org/A5069768247, https://openalex.org/A5044944954"
https://openalex.org/W3018413731,2020,189,"https://openalex.org/A5079154791, https://openalex.org/A5029821479, https://openalex.org/A5046253607, https://openalex.org/A5041710385, https://openalex.org/A5044944954, https://openalex.org/A5079039372"
https://openalex.org/W2397834511,2016,173,"https://openalex.org/A5102184136, https://openalex.org/A5039261859, https://openalex.org/A5040595491, https://openalex.org/A5100614771, https://openalex.org/A5112098673"
https://openalex.org/W3158720366,2021,127,"https://openalex.org/A5069579180, https://openalex.org/A5059787882, https://openalex.org/A5061488382, https://openalex.org/A5029805143, https://openalex.org/A5046546654, https://openalex.org/A5031799782"
https://openalex.org/W4313561913,2023,44,"https://openalex.org/A5012740004, https://openalex.org/A5044944954, https://openalex.org/A5077461380, https://openalex.org/A5055458864, https://openalex.org/A5002149616"
https://openalex.org/W1492319762,2001,277,"https://openalex.org/A5086173064, https://openalex.org/A5044944954"
https://openalex.org/W2143090565,2010,182,"https://openalex.org/A5016551394, https://openalex.org/A5015338409, https://openalex.org/A5044944954, https://openalex.org/A5005451810, https://openalex.org/A5047108669"
https://openalex.org/W2099352442,2012,174,"https://openalex.org/A5081008532, https://openalex.org/A5046111391, https://openalex.org/A5023892723, https://openalex.org/A5062093738"
https://openalex.org/W2000652320,2008,172,"https://openalex.org/A5090797663, https://openalex.org/A5010623957, https://openalex.org/A5023892723"
https://openalex.org/W3123031510,2016,156,"https://openalex.org/A5046014908, https://openalex.org/A5079172173, https://openalex.org/A5021911432, https://openalex.org/A5087456892, https://openalex.org/A5050407610, https://openalex.org/A5014744641, https://openalex.org/A5044944954, https://openalex.org/A5058343329"
https://openalex.org/W2117835933,2015,151,"https://openalex.org/A5046253607, https://openalex.org/A5044944954"
https://openalex.org/W2302600777,2016,134,"https://openalex.org/A5034406723, https://openalex.org/A5036258938, https://openalex.org/A5081008532, https://openalex.org/A5000209112"
https://openalex.org/W2401513457,2016,119,"https://openalex.org/A5027589311, https://openalex.org/A5041041656, https://openalex.org/A5079671077, https://openalex.org/A5006040771, https://openalex.org/A5102967454, https://openalex.org/A5036819859, https://openalex.org/A5023892723, https://openalex.org/A5037460388"
https://openalex.org/W2091011343,2014,104,"https://openalex.org/A5075283583, https://openalex.org/A5025165574"
https://openalex.org/W2795781768,2018,84,"https://openalex.org/A5109397435, https://openalex.org/A5029821479, https://openalex.org/A5012554861, https://openalex.org/A5044944954, https://openalex.org/A5042590162, https://openalex.org/A5068787473, https://openalex.org/A5003966744, https://openalex.org/A5089344162, https://openalex.org/A5046253607"
https://openalex.org/W3153509619,2021,63,"https://openalex.org/A5072228421, https://openalex.org/A5066524105, https://openalex.org/A5082859239, https://openalex.org/A5076567873, https://openalex.org/A5057746925, https://openalex.org/A5101774276, https://openalex.org/A5072047827, https://openalex.org/A5044944954, https://openalex.org/A5089383748"
https://openalex.org/W1987437620,2011,105,"https://openalex.org/A5081008532, https://openalex.org/A5102996261, https://openalex.org/A5023892723, https://openalex.org/A5062093738"
https://openalex.org/W2019597798,2014,89,"https://openalex.org/A5033881226, https://openalex.org/A5061449471, https://openalex.org/A5023892723"
https://openalex.org/W2898890131,2018,76,"https://openalex.org/A5006522350, https://openalex.org/A5017304507, https://openalex.org/A5025126630, https://openalex.org/A5082868310, https://openalex.org/A5080435952, https://openalex.org/A5044134535, https://openalex.org/A5002177974, https://openalex.org/A5000296849, https://openalex.org/A5100614771"
https://openalex.org/W2030536017,2014,68,"https://openalex.org/A5103079373, https://openalex.org/A5040126845, https://openalex.org/A5025165574, https://openalex.org/A5078650203"
https://openalex.org/W2405732212,2016,67,"https://openalex.org/A5080764714, https://openalex.org/A5086173474, https://openalex.org/A5044944954"
https://openalex.org/W1492264672,2015,64,"https://openalex.org/A5042591763, https://openalex.org/A5071516844, https://openalex.org/A5044944954"
https://openalex.org/W2510801419,2016,63,"https://openalex.org/A5042065248, https://openalex.org/A5087456892, https://openalex.org/A5015502381, https://openalex.org/A5058343329, https://openalex.org/A5044944954, https://openalex.org/A5014744641, https://openalex.org/A5038033576, https://openalex.org/A5077421153"
https://openalex.org/W3138475323,2021,41,"https://openalex.org/A5006522350, https://openalex.org/A5017304507, https://openalex.org/A5082868310, https://openalex.org/A5025126630, https://openalex.org/A5080435952, https://openalex.org/A5059956184, https://openalex.org/A5100614771"
https://openalex.org/W3184744491,2021,40,"https://openalex.org/A5034406723, https://openalex.org/A5081008532, https://openalex.org/A5101500495, https://openalex.org/A5012168451, https://openalex.org/A5038043083, https://openalex.org/A5061164871"
https://openalex.org/W4387333051,2023,15,"https://openalex.org/A5013385420, https://openalex.org/A5088304530, https://openalex.org/A5111181658, https://openalex.org/A5078699564"
https://openalex.org/W2015298153,2005,116,"https://openalex.org/A5078982892, https://openalex.org/A5013126872, https://openalex.org/A5103210574, https://openalex.org/A5025165574"
https://openalex.org/W1998284155,2008,82,"https://openalex.org/A5081844311, https://openalex.org/A5065317541, https://openalex.org/A5072859965, https://openalex.org/A5044944954"
https://openalex.org/W2120453111,2011,75,"https://openalex.org/A5082323876, https://openalex.org/A5023892723"
https://openalex.org/W1970440378,2010,73,"https://openalex.org/A5072298824, https://openalex.org/A5044944954"
https://openalex.org/W2043383814,2013,63,"https://openalex.org/A5063837575, https://openalex.org/A5034406723, https://openalex.org/A5025967818, https://openalex.org/A5041492681"
https://openalex.org/W2154331818,2015,63,"https://openalex.org/A5074995102, https://openalex.org/A5023892723, https://openalex.org/A5018975350"
https://openalex.org/W2963929338,2018,57,"https://openalex.org/A5027772279, https://openalex.org/A5086893629, https://openalex.org/A5011563493, https://openalex.org/A5069885186, https://openalex.org/A5029805143, https://openalex.org/A5034682188"
https://openalex.org/W2621925477,2017,54,"https://openalex.org/A5010646067, https://openalex.org/A5100403129, https://openalex.org/A5103279630, https://openalex.org/A5008926869, https://openalex.org/A5044944954, https://openalex.org/A5086173474"
https://openalex.org/W2124263729,2014,53,"https://openalex.org/A5037938359, https://openalex.org/A5016551394, https://openalex.org/A5015338409, https://openalex.org/A5044944954, https://openalex.org/A5021394368, https://openalex.org/A5047108669"
https://openalex.org/W2119799268,2015,52,"https://openalex.org/A5077270335, https://openalex.org/A5034406723, https://openalex.org/A5073187608, https://openalex.org/A5049634383, https://openalex.org/A5059385158"
https://openalex.org/W2962783425,2019,43,"https://openalex.org/A5101848358, https://openalex.org/A5044944954, https://openalex.org/A5058954591"
https://openalex.org/W2982530147,2019,43,"https://openalex.org/A5038383268, https://openalex.org/A5025165574, https://openalex.org/A5019873373, https://openalex.org/A5075283583"
https://openalex.org/W4280497760,2022,25,"https://openalex.org/A5069784835, https://openalex.org/A5109599365, https://openalex.org/A5044944954, https://openalex.org/A5075609221, https://openalex.org/A5023229265, https://openalex.org/A5034664324"
https://openalex.org/W4313435945,2022,25,"https://openalex.org/A5091216973, https://openalex.org/A5088304530, https://openalex.org/A5085102151, https://openalex.org/A5071506939, https://openalex.org/A5010700645"
https://openalex.org/W4378945402,2023,13,"https://openalex.org/A5026274355, https://openalex.org/A5034406723, https://openalex.org/A5021211836"
https://openalex.org/W1986947528,2002,89,"https://openalex.org/A5023892723, https://openalex.org/A5024611696, https://openalex.org/A5010623957, https://openalex.org/A5109802122, https://openalex.org/A5008753868"
https://openalex.org/W2157345142,2000,88,"https://openalex.org/A5086173064, https://openalex.org/A5044944954"
https://openalex.org/W2121227816,2007,72,"https://openalex.org/A5082323876, https://openalex.org/A5082771661, https://openalex.org/A5023892723"
https://openalex.org/W2137609438,2009,69,"https://openalex.org/A5061449471, https://openalex.org/A5018656827, https://openalex.org/A5023892723"
https://openalex.org/W2078626740,2014,51,"https://openalex.org/A5105820950, https://openalex.org/A5006236471, https://openalex.org/A5100614771"
https://openalex.org/W2138101053,2014,50,"https://openalex.org/A5004946117, https://openalex.org/A5034406723, https://openalex.org/A5036258938, https://openalex.org/A5041492681"
https://openalex.org/W2232326093,2015,47,"https://openalex.org/A5070485790, https://openalex.org/A5040126845, https://openalex.org/A5025165574"
https://openalex.org/W2256313958,2015,46,"https://openalex.org/A5038343581, https://openalex.org/A5078097573, https://openalex.org/A5000739445, https://openalex.org/A5025165574"
https://openalex.org/W2952030759,2014,46,"https://openalex.org/A5081008532, https://openalex.org/A5036258938, https://openalex.org/A5034406723"
https://openalex.org/W2170071335,2015,44,"https://openalex.org/A5034664324, https://openalex.org/A5079039372, https://openalex.org/A5044944954"
https://openalex.org/W2294330041,2014,43,"https://openalex.org/A5013616365, https://openalex.org/A5059911956, https://openalex.org/A5034406723"
https://openalex.org/W2824282603,2018,42,"https://openalex.org/A5040586608, https://openalex.org/A5010646067, https://openalex.org/A5069768247, https://openalex.org/A5086173474, https://openalex.org/A5044944954"
https://openalex.org/W2900436182,2018,42,"https://openalex.org/A5085857602, https://openalex.org/A5009647937, https://openalex.org/A5044944954, https://openalex.org/A5010646067, https://openalex.org/A5083007909"
https://openalex.org/W2945053260,2019,37,"https://openalex.org/A5088304530, https://openalex.org/A5087658596, https://openalex.org/A5055844783"
https://openalex.org/W3120903090,2021,29,"https://openalex.org/A5101774276, https://openalex.org/A5044944954, https://openalex.org/A5072047827"
https://openalex.org/W4281606473,2022,20,"https://openalex.org/A5037438800, https://openalex.org/A5058664952, https://openalex.org/A5100706822, https://openalex.org/A5078126526, https://openalex.org/A5068508539, https://openalex.org/A5079039372, https://openalex.org/A5044944954, https://openalex.org/A5058954591"
https://openalex.org/W2122986276,2008,59,"https://openalex.org/A5025165574, https://openalex.org/A5050422233"
https://openalex.org/W2150231668,2013,39,"https://openalex.org/A5066737535, https://openalex.org/A5061449471, https://openalex.org/A5023892723"
https://openalex.org/W4298264519,2014,38,"https://openalex.org/A5081008532, https://openalex.org/A5036258938, https://openalex.org/A5034406723"
https://openalex.org/W2752981441,2017,37,"https://openalex.org/A5033311412, https://openalex.org/A5025165574, https://openalex.org/A5075283583"
https://openalex.org/W2158896774,2014,36,"https://openalex.org/A5030503109, https://openalex.org/A5061235567, https://openalex.org/A5101939847, https://openalex.org/A5112767220, https://openalex.org/A5044944954"
https://openalex.org/W2795763918,2018,33,"https://openalex.org/A5032984269, https://openalex.org/A5074995102, https://openalex.org/A5023892723"
https://openalex.org/W4307566460,2022,16,"https://openalex.org/A5002012048, https://openalex.org/A5034406723, https://openalex.org/A5041680508, https://openalex.org/A5022272025"
https://openalex.org/W2073017934,2010,42,"https://openalex.org/A5034506516, https://openalex.org/A5023892723, https://openalex.org/A5047104641"
https://openalex.org/W2048151358,2011,38,"https://openalex.org/A5078875177, https://openalex.org/A5050802117, https://openalex.org/A5059176096, https://openalex.org/A5100614771, https://openalex.org/A5067680840, https://openalex.org/A5044134535"
https://openalex.org/W2018093220,2010,37,"https://openalex.org/A5024396732, https://openalex.org/A5044592348, https://openalex.org/A5010469575"
https://openalex.org/W1994718521,2014,33,"https://openalex.org/A5074995102, https://openalex.org/A5061449471, https://openalex.org/A5023892723"
https://openalex.org/W2026595999,2014,29,"https://openalex.org/A5052496992, https://openalex.org/A5100614771, https://openalex.org/A5081943189, https://openalex.org/A5015667412"
https://openalex.org/W2512715634,2016,28,"https://openalex.org/A5028406899, https://openalex.org/A5034406723, https://openalex.org/A5011978745"
https://openalex.org/W2592710030,2017,28,"https://openalex.org/A5087385135, https://openalex.org/A5032278939, https://openalex.org/A5030086495"
https://openalex.org/W2941309708,2019,28,"https://openalex.org/A5046270537, https://openalex.org/A5048347163, https://openalex.org/A5040025772, https://openalex.org/A5032184525, https://openalex.org/A5025165574, https://openalex.org/A5075283583"
https://openalex.org/W3010530210,2020,25,"https://openalex.org/A5077786966, https://openalex.org/A5010646067, https://openalex.org/A5025782892, https://openalex.org/A5084221310, https://openalex.org/A5044944954"
https://openalex.org/W3080442798,2020,24,"https://openalex.org/A5081233201, https://openalex.org/A5034406723, https://openalex.org/A5081008532"
https://openalex.org/W3200454450,2021,21,"https://openalex.org/A5017171636, https://openalex.org/A5007027870, https://openalex.org/A5100614771, https://openalex.org/A5034717510, https://openalex.org/A5077408004"
https://openalex.org/W1991469378,2005,43,"https://openalex.org/A5026867352, https://openalex.org/A5081177184, https://openalex.org/A5044944954"
https://openalex.org/W1964394410,2012,29,"https://openalex.org/A5100614771, https://openalex.org/A5059176096, https://openalex.org/A5077894738"
https://openalex.org/W2597358511,2017,27,"https://openalex.org/A5058954591, https://openalex.org/A5086173474, https://openalex.org/A5044944954"
https://openalex.org/W2288213704,2015,25,"https://openalex.org/A5112908559, https://openalex.org/A5042045797, https://openalex.org/A5046253607, https://openalex.org/A5044944954, https://openalex.org/A5022090336"
https://openalex.org/W2742914389,2015,25,"https://openalex.org/A5046014908, https://openalex.org/A5073461618, https://openalex.org/A5021911432, https://openalex.org/A5087456892, https://openalex.org/A5050407610, https://openalex.org/A5014744641, https://openalex.org/A5044944954, https://openalex.org/A5058343329"
https://openalex.org/W3092901495,2020,21,"https://openalex.org/A5069579180, https://openalex.org/A5059787882, https://openalex.org/A5061488382, https://openalex.org/A5029805143, https://openalex.org/A5046546654, https://openalex.org/A5031799782"
https://openalex.org/W3182283965,2022,13,"https://openalex.org/A5027019842, https://openalex.org/A5034406723, https://openalex.org/A5070463669, https://openalex.org/A5041680508, https://openalex.org/A5016371653, https://openalex.org/A5068182184"
https://openalex.org/W4285744200,2022,13,"https://openalex.org/A5074995102, https://openalex.org/A5036186168, https://openalex.org/A5023892723"
https://openalex.org/W2984602301,2022,12,"https://openalex.org/A5029821479, https://openalex.org/A5006153934, https://openalex.org/A5034124542, https://openalex.org/A5091511008, https://openalex.org/A5078693030, https://openalex.org/A5044944954, https://openalex.org/A5046253607"
https://openalex.org/W4210952281,2022,12,"https://openalex.org/A5053312951, https://openalex.org/A5032278939"
https://openalex.org/W2743149734,2017,22,"https://openalex.org/A5034607533, https://openalex.org/A5066418567, https://openalex.org/A5044944954, https://openalex.org/A5058954591"
https://openalex.org/W2551256420,2016,21,"https://openalex.org/A5103279630, https://openalex.org/A5086173474, https://openalex.org/A5080764714, https://openalex.org/A5029821479, https://openalex.org/A5021768388, https://openalex.org/A5041710385, https://openalex.org/A5012554861, https://openalex.org/A5044944954, https://openalex.org/A5064981523"
https://openalex.org/W2807211430,2019,21,"https://openalex.org/A5091661935, https://openalex.org/A5029805143, https://openalex.org/A5036258938"
https://openalex.org/W2523390905,2016,20,"https://openalex.org/A5043692273, https://openalex.org/A5108531903, https://openalex.org/A5057979014, https://openalex.org/A5034406723, https://openalex.org/A5041680508, https://openalex.org/A5081008532"
https://openalex.org/W2945027099,2019,20,"https://openalex.org/A5015080798, https://openalex.org/A5079039372, https://openalex.org/A5012554861, https://openalex.org/A5014700126, https://openalex.org/A5065080833, https://openalex.org/A5044944954"
https://openalex.org/W3119560152,2021,17,"https://openalex.org/A5058158750, https://openalex.org/A5034406723, https://openalex.org/A5081008532, https://openalex.org/A5027706684"
https://openalex.org/W2077176087,2015,20,"https://openalex.org/A5079671077, https://openalex.org/A5041041656, https://openalex.org/A5082863325, https://openalex.org/A5059027016, https://openalex.org/A5060559674, https://openalex.org/A5023892723, https://openalex.org/A5037460388"
https://openalex.org/W2480145211,2016,19,"https://openalex.org/A5021128399, https://openalex.org/A5011748739, https://openalex.org/A5023892723"
https://openalex.org/W2972697496,2019,19,"https://openalex.org/A5058954591, https://openalex.org/A5044944954"
https://openalex.org/W3106145758,2017,19,"https://openalex.org/A5034406723, https://openalex.org/A5046224601"
https://openalex.org/W2530153810,2016,18,"https://openalex.org/A5038343581, https://openalex.org/A5040126845, https://openalex.org/A5078097573, https://openalex.org/A5025165574"
https://openalex.org/W3159952533,2021,14,"https://openalex.org/A5101500495, https://openalex.org/A5034406723, https://openalex.org/A5038043083, https://openalex.org/A5081008532, https://openalex.org/A5044504510"
https://openalex.org/W1993059690,2000,33,"https://openalex.org/A5077252534, https://openalex.org/A5044944954"
https://openalex.org/W2164198885,2009,21,"https://openalex.org/A5038343581, https://openalex.org/A5103079373, https://openalex.org/A5025165574, https://openalex.org/A5111855480"
https://openalex.org/W2045103048,2012,20,"https://openalex.org/A5103079373, https://openalex.org/A5064563606, https://openalex.org/A5033311412, https://openalex.org/A5025165574, https://openalex.org/A5075283583"
https://openalex.org/W2161284364,2013,19,"https://openalex.org/A5103329247, https://openalex.org/A5079039372, https://openalex.org/A5101756071, https://openalex.org/A5091125875, https://openalex.org/A5041710385, https://openalex.org/A5030816915, https://openalex.org/A5064981523, https://openalex.org/A5044944954"
https://openalex.org/W3098683121,2020,15,"https://openalex.org/A5058954591, https://openalex.org/A5044944954"
https://openalex.org/W3101973592,2019,15,"https://openalex.org/A5082670732, https://openalex.org/A5101803962, https://openalex.org/A5040844400, https://openalex.org/A5023892723"
https://openalex.org/W3146532251,2021,13,"https://openalex.org/A5027182463, https://openalex.org/A5055241782, https://openalex.org/A5052496992, https://openalex.org/A5069064883, https://openalex.org/A5100614771, https://openalex.org/A5036388757, https://openalex.org/A5067518918, https://openalex.org/A5108286973, https://openalex.org/A5034266471"
https://openalex.org/W2135863906,2011,16,"https://openalex.org/A5063223563, https://openalex.org/A5112767220, https://openalex.org/A5044944954"
https://openalex.org/W2187474576,2013,15,"https://openalex.org/A5059911956, https://openalex.org/A5105985686, https://openalex.org/A5090509447, https://openalex.org/A5009239738, https://openalex.org/A5013616365, https://openalex.org/A5084122016, https://openalex.org/A5034406723, https://openalex.org/A5015683164"
https://openalex.org/W2146633500,2014,14,"https://openalex.org/A5017900355, https://openalex.org/A5034406723, https://openalex.org/A5041492681"
https://openalex.org/W2949529077,2016,13,"https://openalex.org/A5034406723, https://openalex.org/A5036258938, https://openalex.org/A5081008532, https://openalex.org/A5000209112"
https://openalex.org/W3135375550,2020,13,"https://openalex.org/A5040200687, https://openalex.org/A5001554542, https://openalex.org/A5012168451, https://openalex.org/A5034406723, https://openalex.org/A5081008532"
https://openalex.org/W2016883447,2003,25,https://openalex.org/A5029805143
https://openalex.org/W1497033819,2006,22,"https://openalex.org/A5081008532, https://openalex.org/A5082771661, https://openalex.org/A5023892723"
https://openalex.org/W2771849569,2017,13,"https://openalex.org/A5086739784, https://openalex.org/A5079154791, https://openalex.org/A5046253607, https://openalex.org/A5044944954"
https://openalex.org/W2945090970,2019,13,"https://openalex.org/A5100443413, https://openalex.org/A5010646067, https://openalex.org/A5019388627, https://openalex.org/A5044944954"
https://openalex.org/W2964402164,2019,12,"https://openalex.org/A5036332666, https://openalex.org/A5034406723, https://openalex.org/A5081008532"
https://openalex.org/W3044134740,2020,12,"https://openalex.org/A5034406723, https://openalex.org/A5081008532, https://openalex.org/A5101500495, https://openalex.org/A5012168451, https://openalex.org/A5038043083, https://openalex.org/A5061164871"
https://openalex.org/W3089072720,2020,11,"https://openalex.org/A5036642357, https://openalex.org/A5100614771, https://openalex.org/A5075275684, https://openalex.org/A5055458864"
https://openalex.org/W3212279949,2021,11,"https://openalex.org/A5089509369, https://openalex.org/A5075234993, https://openalex.org/A5100614771, https://openalex.org/A5023520933, https://openalex.org/A5004991084"
https://openalex.org/W4244185405,1998,24,"https://openalex.org/A5044956703, https://openalex.org/A5043941523, https://openalex.org/A5012221470, https://openalex.org/A5044944954"
https://openalex.org/W2724397141,2017,12,"https://openalex.org/A5086173474, https://openalex.org/A5103279630, https://openalex.org/A5044944954"
https://openalex.org/W2282565172,2015,11,https://openalex.org/A5034406723
https://openalex.org/W3122711155,2016,11,"https://openalex.org/A5027611742, https://openalex.org/A5028703661, https://openalex.org/A5044944954"
https://openalex.org/W2119342029,2002,20,"https://openalex.org/A5023892723, https://openalex.org/A5010623957, https://openalex.org/A5058148281, https://openalex.org/A5109814419"
https://openalex.org/W1973930568,2011,11,"https://openalex.org/A5059176096, https://openalex.org/A5084199984, https://openalex.org/A5044134535, https://openalex.org/A5067680840, https://openalex.org/A5100614771"
https://openalex.org/W826466738,2003,15,https://openalex.org/A5023892723
https://openalex.org/W1564360298,2004,13,"https://openalex.org/A5010623957, https://openalex.org/A5023892723, https://openalex.org/A5109802122"
https://openalex.org/W2068786759,1991,13,"https://openalex.org/A5037333845, https://openalex.org/A5044944954"
https://openalex.org/W3128646645,2021,83466,"https://openalex.org/A5082191284, https://openalex.org/A5051830072, https://openalex.org/A5047300895, https://openalex.org/A5026861762, https://openalex.org/A5057880586, https://openalex.org/A5009198168, https://openalex.org/A5064215217"
https://openalex.org/W2911188335,2019,18779,"https://openalex.org/A5047300895, https://openalex.org/A5015181760, https://openalex.org/A5009198168"
https://openalex.org/W2999417355,2020,18495,"https://openalex.org/A5047300895, https://openalex.org/A5015181760, https://openalex.org/A5009198168"
https://openalex.org/W2235523093,2016,15640,"https://openalex.org/A5047300895, https://openalex.org/A5015181760, https://openalex.org/A5009198168"
https://openalex.org/W2781525129,2018,15630,"https://openalex.org/A5047300895, https://openalex.org/A5015181760, https://openalex.org/A5009198168"
https://openalex.org/W2570618306,2017,14311,"https://openalex.org/A5047300895, https://openalex.org/A5015181760, https://openalex.org/A5009198168"
https://openalex.org/W4206841660,2022,14151,"https://openalex.org/A5047300895, https://openalex.org/A5015181760, https://openalex.org/A5086800123, https://openalex.org/A5009198168"
https://openalex.org/W2161817637,2013,11725,"https://openalex.org/A5047300895, https://openalex.org/A5037691277, https://openalex.org/A5009198168"
https://openalex.org/W2170552969,2015,11687,"https://openalex.org/A5047300895, https://openalex.org/A5015181760, https://openalex.org/A5009198168"
https://openalex.org/W2169961966,2014,11307,"https://openalex.org/A5047300895, https://openalex.org/A5038095012, https://openalex.org/A5085633232, https://openalex.org/A5009198168"
https://openalex.org/W4315754639,2023,11198,"https://openalex.org/A5047300895, https://openalex.org/A5015181760, https://openalex.org/A5089336149, https://openalex.org/A5009198168"
https://openalex.org/W2165948908,2012,10678,"https://openalex.org/A5047300895, https://openalex.org/A5037691277, https://openalex.org/A5009198168"
https://openalex.org/W2043103956,2008,10189,"https://openalex.org/A5009198168, https://openalex.org/A5047300895, https://openalex.org/A5101396776, https://openalex.org/A5081654365, https://openalex.org/A5064166812, https://openalex.org/A5103209416, https://openalex.org/A5109324739"
https://openalex.org/W2101995865,2009,9696,"https://openalex.org/A5009198168, https://openalex.org/A5047300895, https://openalex.org/A5101396776, https://openalex.org/A5081654365, https://openalex.org/A5031205173, https://openalex.org/A5109324739"
